user_id,usergender,dob
146187,1,2000-07-29
146188,1,1985-04-22
146214,1,1993-12-03
146215,1,1994-10-07
146232,2,1990-10-30
146264,2,1997-09-27
146276,1,1997-01-01
146305,2,1980-01-01
146321,1,1995-05-29
146324,1,1998-08-17
146357,2,1994-08-10
146406,1,1990-03-05
146413,2,2000-08-14
146422,2,1998-07-21
146425,1,1996-05-19
146426,1,1992-07-23
146436,2,1996-02-27
146441,1,1992-09-04
146461,1,1998-06-09
146495,2,1977-08-23
146562,1,2000-11-18
146578,1,1991-03-09
146603,2,1999-11-12
146607,2,1998-08-04
146626,1,1995-12-11
146630,1,1987-12-02
146656,1,1996-11-03
146666,1,1998-11-10
146678,2,1986-06-26
146727,2,1994-03-16
146740,2,1995-09-06
146743,1,1987-12-21
146749,2,2000-07-01
146757,2,1995-04-11
146768,2,1993-07-18
146775,0,1970-01-01
146794,1,1991-11-11
146815,2,1991-04-27
146842,1,2000-01-08
146846,0,1970-01-01
146852,1,1995-10-07
146866,2,2000-12-26
146880,1,1994-11-07
146959,2,1997-11-19
146961,2,1991-01-15
146969,1,1993-11-21
146975,2,1988-04-14
146986,2,1994-06-30
147026,1,1990-11-10
147040,2,1996-04-16
147063,2,1991-08-16
147080,1,1979-11-22
147118,2,1994-10-20
147135,2,1996-03-28
147139,1,1991-01-21
147141,1,1991-04-13
147148,1,1997-09-04
147155,1,2001-03-27
147158,1,2000-01-16
147168,2,1988-06-05
147169,1,1998-04-24
147182,1,2000-03-23
147184,1,1996-08-14
147198,2,2001-09-12
147231,1,1993-01-01
147278,1,1987-09-24
147288,2,2000-04-13
147351,1,2000-11-09
147354,2,1985-08-26
147383,2,1991-01-31
147440,2,2000-08-07
147480,2,1989-07-18
147491,2,1988-09-26
147495,2,1992-01-01
147502,1,1995-03-16
147531,2,1992-10-29
147535,1,1991-06-22
147541,2,2001-01-28
147547,1,1996-07-25
147551,1,1998-07-06
147553,1,1985-06-01
147587,2,1999-12-24
147607,2,1994-04-25
147632,2,1993-10-10
147641,2,1993-01-01
147650,1,2004-11-20
147669,1,1999-11-14
147699,2,1996-02-18
147705,1,1989-12-16
147764,2,1995-02-13
147779,2,1989-05-03
147794,1,1980-01-01
147804,1,1984-11-11
147810,1,1974-10-24
147814,2,1984-08-07
147833,2,1995-10-27
147848,1,1995-08-19
147851,2,2001-11-04
147860,2,1999-10-30
147865,1,1989-01-04
147868,2,1994-03-24
147889,1,1998-01-19
147896,2,1993-02-18
147927,1,1988-07-12
147932,1,1994-07-12
147938,2,1976-02-29
147951,2,1981-06-09
147976,1,2004-01-08
148050,2,1989-11-23
148083,2,1999-12-13
148089,1,1996-10-05
148102,2,1987-08-25
148107,2,1997-01-13
148110,2,1981-09-02
148140,2,1979-08-03
148143,2,1990-02-18
148145,0,1970-01-01
148176,2,1997-05-09
148180,2,1980-01-01
148183,2,1990-12-20
148188,1,1999-09-17
148198,1,1994-05-20
148250,2,1991-06-23
148261,2,1993-11-15
148262,1,1996-03-11
148273,0,1970-01-01
148299,1,1979-11-13
148303,2,1995-09-13
148319,1,1997-04-05
148325,1,1993-04-04
148357,2,1995-02-15
148367,1,1993-05-22
148368,1,1987-09-06
148371,1,1992-08-18
148388,2,1996-05-22
148394,2,1979-03-17
148400,2,2001-02-26
148405,1,1993-12-20
148417,1,1998-03-29
148426,1,1995-07-08
148432,2,2000-04-24
148438,1,1993-01-31
148454,2,2005-08-22
148469,2,1992-06-05
148470,2,1995-08-30
148472,2,1998-04-10
148477,1,2001-05-24
148481,2,1993-03-01
148498,2,2000-12-10
148535,2,1995-10-09
148560,2,1997-06-11
148562,2,1995-05-25
148563,1,1990-01-01
148595,2,2001-11-01
148606,2,1996-09-27
148611,2,2002-09-06
148622,2,1998-09-23
148636,2,1994-10-14
148642,1,1990-05-01
148645,1,2000-01-08
148681,2,1995-08-28
148686,1,1988-01-25
148687,2,2001-04-29
148718,1,1984-10-22
148732,1,1977-02-27
148735,2,1996-07-17
148736,2,1990-01-01
148747,1,1992-07-10
148761,2,1982-01-06
148812,1,2000-01-14
148815,2,1993-04-28
148817,1,2001-03-02
148847,2,1996-08-16
148874,0,1970-01-01
148892,1,1994-06-05
148939,2,1999-06-15
148943,1,1981-09-18
148969,0,1970-01-01
148974,2,1985-09-14
149014,1,2001-10-10
149056,2,2000-02-29
149061,2,1984-03-23
149062,2,2001-11-03
149065,2,1998-01-10
149066,2,2000-09-07
149080,2,2001-10-01
149092,1,1992-11-01
149117,2,1990-10-29
149119,2,1998-05-19
149121,2,2002-04-20
149125,2,1999-05-17
149139,1,1988-10-30
149186,1,1991-07-01
149196,1,1999-03-13
149200,2,1994-02-11
149209,2,1999-12-30
149212,2,1986-10-06
149215,2,1993-07-19
149220,2,1997-06-08
149243,1,1998-09-22
149255,2,1980-06-25
149283,1,2005-02-25
149314,2,1997-09-26
149322,2,2001-01-10
149331,2,1970-01-01
149333,2,1997-01-05
149339,2,1997-09-16
149354,1,1997-09-04
149366,2,1995-02-02
149373,2,2001-02-22
149378,1,1998-06-13
149381,1,1997-10-04
149396,1,1982-01-01
149400,2,1989-10-28
149429,1,1988-12-10
149431,1,2000-09-15
149432,2,2000-11-18
149453,1,1997-04-21
149466,2,1995-09-29
149472,2,1987-10-04
149481,2,2000-08-16
149486,2,1995-08-17
149494,1,1998-11-11
149510,1,1991-05-10
149557,2,1995-02-24
149570,2,1993-03-14
149578,2,2003-08-15
149599,2,1980-12-07
149615,1,2000-08-14
149623,2,1999-03-28
149653,2,1992-04-30
149670,2,2001-06-22
149714,2,1993-11-28
149722,1,2000-08-17
149735,1,1990-05-06
149762,2,2001-06-12
149786,2,1995-11-16
149794,1,1994-04-22
149799,1,2000-02-27
149833,1,1993-06-19
149872,2,1997-07-04
149889,1,1989-11-13
149925,2,1996-09-02
149939,1,1987-11-01
149951,2,2000-10-20
149961,1,1992-08-21
149967,2,1995-01-20
150022,1,1990-09-20
150029,2,1991-12-19
150039,2,1999-05-03
150062,2,2010-10-03
150103,2,1996-04-26
150124,1,1995-08-06
150141,1,1992-05-11
150145,1,2000-06-29
150188,1,1990-05-19
150220,2,1993-01-11
150236,2,1995-02-22
150245,2,1995-09-02
150249,1,1972-11-15
150258,1,1991-12-01
150263,1,1988-11-01
150271,2,1998-09-10
150281,1,1994-12-18
150288,0,1970-01-01
150292,2,2002-04-08
150307,1,2001-11-22
150341,2,1992-01-01
150356,2,1993-09-10
150377,2,1995-08-01
150379,2,1960-01-17
150380,1,1983-03-15
150393,2,1995-11-17
150422,2,1992-12-23
150424,1,1997-01-01
150432,1,1991-01-01
150457,2,1994-01-26
150461,1,1984-07-25
150518,2,1992-03-11
150536,2,2002-01-01
150547,2,1992-12-14
150572,1,1996-07-09
150602,2,2002-09-29
150608,2,1998-07-10
150656,2,1989-07-12
150671,2,1993-11-27
150673,2,1999-08-04
150701,2,1996-02-15
150706,2,1998-12-05
150725,2,1991-09-28
150744,1,1985-09-03
150769,1,1998-03-17
150775,1,2000-12-13
150778,1,1970-11-25
150791,1,1996-03-25
150849,1,1993-06-10
150858,2,1996-10-22
150864,2,1998-01-01
150865,1,1997-06-28
150867,2,1993-01-27
150873,2,1997-10-15
150922,2,2000-02-14
150966,1,1975-11-01
150983,1,1987-12-01
151013,1,2000-10-24
151023,1,1979-02-01
151030,1,1990-01-01
151068,1,1966-03-02
151087,2,1993-01-01
151095,2,1993-05-04
151097,2,2002-02-06
151118,1,1985-05-04
151126,2,1990-01-01
151134,2,2002-08-20
151157,1,1974-01-01
151188,2,1993-11-06
151190,2,1990-01-01
151236,2,2003-04-28
151258,1,1994-09-04
151278,2,1966-01-01
151301,1,1988-01-01
151309,1,1997-01-01
151320,2,1994-04-03
151375,2,1960-10-08
151380,1,1980-06-13
151382,1,1995-11-20
151410,2,1996-06-13
151423,2,1998-10-28
151441,1,1994-08-19
151444,2,2001-04-17
151480,1,1994-08-29
151505,1,2002-11-21
151549,1,2000-06-08
151552,2,1990-12-20
151593,2,1996-08-02
151595,2,2003-07-13
151629,1,2000-06-20
151635,1,1995-11-23
151655,2,2002-09-25
151656,1,1994-05-29
151665,2,1980-01-01
151701,2,1990-01-01
151709,1,1998-07-01
151719,2,2000-03-19
151728,0,1970-01-01
151746,2,1995-10-07
151764,1,1999-06-02
151779,2,2004-03-19
151781,2,1998-07-19
151797,2,1985-04-06
151803,2,1975-03-08
151841,1,1999-10-23
151848,2,1979-05-05
151895,2,2002-09-11
151909,2,1984-01-21
151921,2,1996-01-19
151924,1,1958-07-17
151926,1,2001-04-11
151934,0,1970-01-01
151941,1,2001-04-08
151951,2,1983-04-15
151962,1,1994-12-13
151985,1,1997-11-11
152002,1,2001-04-04
152007,2,1994-01-15
152024,1,2000-02-10
152036,0,1970-01-01
100050,1,1993-10-18
100054,0,1970-01-01
100071,2,1991-04-07
100076,1,1992-08-17
100079,1,1991-01-10
100104,2,1985-12-02
100109,1,1992-01-01
100123,2,1980-01-01
100136,0,1970-01-01
100147,1,2000-01-01
100161,1,1990-09-27
100167,1,1995-02-03
100203,2,1992-12-16
100208,1,1979-02-23
100227,1,2000-02-29
100228,1,1989-09-20
100229,1,1994-08-08
100231,1,1988-06-26
100253,1,1989-09-24
100265,1,1970-01-01
100277,1,1986-10-12
100280,1,1982-12-28
100300,0,1970-01-01
100327,1,1988-08-21
100356,1,1992-01-03
100359,1,1994-01-12
100389,1,1996-07-03
100390,1,2000-03-12
100397,2,1995-03-30
100399,1,1993-09-09
100490,1,1987-10-31
100496,1,1993-02-08
100526,1,1982-07-24
100537,1,1992-12-30
100544,1,1990-01-05
100548,1,1989-10-18
100556,1,1988-07-23
100558,1,1980-01-01
100563,1,1990-10-02
100595,1,1998-12-21
100598,1,1989-04-08
100619,1,1993-07-03
100621,1,1994-06-08
100632,1,1990-07-12
100635,1,1988-10-21
100644,1,1989-01-08
100649,2,1992-11-14
100735,1,1980-01-01
100752,2,1988-11-01
100757,2,1991-02-03
100784,2,1994-11-16
100787,0,1991-01-02
100791,1,1990-05-22
100798,2,2001-06-27
100812,1,1995-10-10
100831,1,1992-02-19
100852,0,1989-10-04
100920,1,1991-01-18
100922,1,1992-05-11
100935,2,1993-03-27
100943,1,1984-08-11
100946,1,1994-04-01
100961,1,1990-03-11
100965,1,1992-09-19
100984,2,1977-04-01
100996,1,1980-01-01
101008,1,1991-05-09
101055,1,1998-06-17
101063,1,1996-03-15
101119,1,1994-06-03
101137,1,1991-10-30
101148,1,1992-01-11
101150,1,1995-02-09
101195,1,1991-11-13
101203,1,1988-11-28
101231,2,1984-07-08
101250,2,1991-10-21
101252,2,1995-05-02
101256,1,1940-01-01
101271,1,1982-11-15
101276,1,1999-06-18
101298,0,1970-01-01
101300,1,1986-02-10
101304,2,1990-03-25
101324,1,1990-11-04
101326,1,1986-01-01
101332,1,1993-03-09
101354,2,1993-06-25
101410,2,1989-09-04
101417,0,1970-01-01
101434,1,1993-12-05
101436,2,1995-01-10
101437,1,1985-06-09
101446,1,1993-01-10
101477,2,1994-12-20
101481,2,1996-04-18
101483,1,1988-08-05
101494,1,1978-07-15
101499,1,1990-12-21
101503,1,1984-08-14
101517,1,1987-01-10
101528,1,1992-11-25
101537,2,1989-09-16
101574,1,1988-10-18
101579,0,1970-01-01
101611,1,1995-01-20
101626,1,1986-07-08
101669,0,1970-01-01
101692,1,1988-09-04
101695,1,1984-02-04
101704,1,1993-02-12
101717,1,1993-01-08
101759,2,1989-04-09
101774,1,1980-10-02
101782,1,1993-12-05
101809,1,1995-04-21
101820,1,1994-01-13
101824,1,1990-11-12
101828,2,1991-07-13
101837,1,1993-12-27
101842,1,1991-07-03
101854,1,1991-03-23
101861,2,1991-05-07
101920,0,1970-01-01
101932,1,1987-09-04
101941,1,1990-02-11
101978,1,1991-04-10
101999,2,1989-07-16
102001,1,1992-04-12
102039,2,1997-10-03
102075,1,1989-03-24
102082,1,1989-04-11
102092,1,1993-02-18
102104,1,1990-05-21
102119,1,1986-12-14
102139,1,1995-12-22
102146,1,1994-04-22
102152,2,1984-02-20
102164,1,1993-04-04
102168,2,1993-04-25
102182,2,1998-10-30
102188,1,1984-11-07
102194,1,1994-05-11
102212,1,1995-09-20
102246,2,1995-01-23
102261,0,1970-01-01
102278,1,1994-06-01
102289,1,1980-01-01
102309,1,1988-02-21
102374,1,1993-10-31
102426,1,1989-09-05
102430,2,1979-11-18
102435,1,1988-11-24
102442,1,1992-12-10
102450,0,1970-01-01
102462,2,1995-09-02
102464,1,1994-09-21
102466,1,1996-11-02
102478,1,1984-10-02
102481,1,1980-01-01
102482,1,1991-09-14
102515,0,1970-01-01
102538,1,1980-02-29
102544,1,1989-10-18
102551,1,1996-05-10
102556,1,1991-12-17
102567,2,1996-10-18
102571,1,1988-08-17
102587,1,1994-05-05
102643,1,1994-01-09
102646,2,1994-02-17
102660,1,1985-09-12
102669,2,1996-12-16
102671,1,1995-02-15
102679,0,1970-01-01
102689,1,1983-10-29
102709,1,1988-08-13
102720,1,1980-12-25
102733,2,1995-01-04
102741,1,1991-01-04
102742,1,1990-05-19
102745,1,1988-08-23
102758,1,1989-01-09
102765,2,1989-05-15
102773,1,1994-09-04
102779,2,1993-12-24
102781,2,1993-07-04
102793,2,1992-01-08
102817,2,1996-05-24
102832,1,1994-09-02
102861,1,1993-03-24
102881,1,1984-11-11
102886,1,1983-11-11
102897,1,1996-02-03
102927,1,1995-08-14
102951,1,1993-06-21
102959,1,1992-11-30
102972,2,1995-04-30
102976,1,1990-05-27
102982,2,1993-10-17
102996,2,1980-01-01
102998,1,1990-02-11
103004,1,1990-05-25
103014,2,1979-10-16
103052,1,1994-05-04
103063,0,1970-01-01
103084,1,1989-05-09
103139,1,1985-01-01
103161,1,1983-03-26
103164,1,1991-03-28
103177,1,1996-08-23
103192,1,1996-05-05
103204,1,1989-12-31
103211,1,1996-10-25
103239,2,1989-06-18
103252,1,1990-01-01
103281,1,1988-10-06
103283,1,1993-04-02
103285,1,1990-03-27
103287,1,1993-02-15
103312,1,1992-08-30
103393,1,1992-07-03
103397,1,1978-06-11
103448,2,1992-11-03
103459,2,1996-09-24
103465,1,1990-04-16
103488,2,2000-01-01
103503,1,1994-08-06
103511,1,1994-08-03
103515,1,1993-12-16
103544,1,1995-11-15
103551,1,1992-05-27
103552,1,1986-01-01
103571,1,1988-06-16
103579,1,1997-05-25
103594,2,1993-03-28
103614,1,1999-08-27
103617,1,1980-01-01
103626,1,1996-05-20
103635,1,1990-11-15
103641,1,1991-01-01
103660,1,1991-04-02
103663,2,1992-04-16
103673,2,1991-11-29
103684,2,1994-08-14
103704,1,1994-02-28
103721,2,1996-01-26
103766,1,1994-05-20
103785,1,1993-02-11
103798,1,1994-02-25
103800,1,1995-11-29
103833,1,1990-02-20
103845,0,1970-01-01
103858,2,1993-04-13
103870,1,1990-07-06
103896,0,1970-01-01
103903,1,1996-03-06
103912,1,1989-11-30
103920,1,1992-10-30
103939,1,1996-09-25
103944,1,1994-10-23
103955,1,1997-12-09
103980,2,1997-08-30
104013,2,1998-09-07
104014,1,1997-02-04
104024,2,1992-12-20
104029,1,1988-01-25
104031,1,1987-02-02
104109,1,1986-09-04
104143,1,1995-04-05
104164,2,1996-02-23
104175,2,1990-01-01
104200,1,1997-07-26
104209,1,1987-08-24
104218,1,1986-11-06
104219,2,1996-12-27
104228,1,1990-05-16
104230,1,1996-11-16
104234,2,1995-09-12
104274,1,1997-09-10
104294,1,1996-09-30
104308,1,1991-05-28
104310,1,1991-10-09
104342,1,1999-11-22
104344,1,1969-10-12
104353,2,1994-03-03
104364,1,1985-03-08
104391,1,1990-04-14
104392,2,1993-04-10
104397,1,1992-09-15
104419,1,1991-09-06
104438,1,1995-09-11
104475,1,1990-06-01
104532,2,1998-12-07
104547,0,1970-01-01
104588,2,1999-09-17
104601,1,1997-09-02
104629,1,1998-07-05
104632,0,1994-07-11
104652,1,1989-09-08
104661,1,1992-05-28
104685,2,1998-09-09
104703,2,1993-10-18
104718,0,1970-01-01
104743,2,1992-01-01
104744,1,1989-10-20
104758,1,1994-11-20
104811,1,1980-10-19
104814,1,1992-12-26
104839,1,1995-07-17
104852,0,1970-01-01
104854,1,1992-08-03
104868,2,1993-04-05
104870,2,1994-08-02
104875,2,1993-01-01
104886,1,1993-08-28
104947,1,1991-04-23
104998,1,1999-04-04
105005,2,1996-02-01
105026,1,1992-06-27
105037,1,1995-03-05
105086,1,2000-12-30
105106,1,1993-12-26
105129,1,1994-01-13
105135,2,1991-03-26
105181,1,1994-01-26
105184,1,1987-03-07
105192,2,1995-04-21
105197,1,1980-01-01
105206,2,1995-10-17
105219,1,1992-10-08
105230,1,1992-09-28
105240,0,1970-01-01
105257,1,1988-03-07
105274,2,1994-08-21
105281,1,1990-03-29
105306,1,1991-01-29
105314,1,1990-05-11
105328,1,1994-04-19
105332,1,1991-04-15
105370,2,1991-03-16
105398,1,1989-07-29
105417,1,1991-03-18
105422,1,1997-08-28
105464,2,1995-12-04
105469,1,1987-12-01
105476,1,1990-01-10
105480,2,1992-09-04
105487,2,1996-06-25
105528,2,1996-03-01
105538,2,1992-08-26
105546,1,1993-10-02
105553,2,1994-09-11
105563,2,1985-02-25
105572,2,1993-05-11
105577,1,1988-08-08
105580,1,1981-05-05
105590,1,1990-12-22
105600,1,1980-01-01
105610,1,1988-08-27
105621,2,1992-11-22
105635,2,1993-01-01
105641,2,1997-03-16
105647,1,1992-07-01
105648,1,1982-05-24
105656,1,1994-05-27
105659,1,1990-01-13
105673,2,1988-09-12
105706,2,1992-06-27
105720,2,1989-11-13
105733,2,1989-01-04
105738,2,1989-08-06
105783,1,1991-12-07
105789,1,1991-02-08
105801,2,1995-12-28
105805,1,1994-05-23
105812,2,1992-01-05
105815,2,1982-02-15
105816,1,1993-05-29
105820,2,1998-07-02
105834,1,1990-09-02
105859,1,1991-10-18
105887,1,1994-03-09
105894,2,2001-10-14
105911,1,1980-06-28
105931,1,1993-01-07
105936,2,1993-07-23
105959,1,1992-10-27
105980,1,1992-09-02
105983,1,1984-08-25
105999,2,1994-08-05
106021,0,1970-01-01
106046,1,1935-05-17
106047,1,1984-09-18
106070,1,1986-01-01
106073,1,1991-03-08
106080,2,2000-11-25
106109,1,1996-04-26
106113,1,1988-04-20
106135,0,1970-01-01
106142,1,1994-11-17
106147,1,1995-07-14
106172,2,1999-07-21
106203,1,1993-11-15
106206,1,1992-11-28
106229,1,1990-11-28
106236,2,1985-04-30
106238,1,1991-07-17
106255,1,1990-03-30
106276,1,1986-12-31
106290,2,1991-02-22
106314,0,1970-01-01
106321,1,1999-06-28
106322,2,1992-11-14
106330,2,1996-08-11
106364,1,1993-05-19
106383,2,1995-06-03
106388,1,1984-10-25
106395,1,1994-12-17
106400,1,1995-12-16
106406,1,1994-08-29
106415,2,1997-10-15
106459,2,1996-01-27
106478,1,1997-10-20
106480,1,1997-11-13
106497,1,1998-03-03
106505,0,1970-01-01
106514,2,1996-07-03
106516,1,1989-12-12
106517,2,1990-10-16
106527,1,1990-08-02
106560,1,1990-06-28
106583,2,2000-01-26
106592,2,1991-04-24
106599,2,1999-03-07
106621,2,1992-05-09
106651,1,1988-08-15
106667,2,2000-01-14
106675,2,1988-02-13
106678,1,1991-11-04
106680,2,1985-10-12
106690,1,1993-10-03
106696,1,1993-01-20
106700,1,1994-04-04
106703,1,1987-01-04
106749,1,1990-08-20
106798,2,1981-12-17
106806,2,1991-11-10
106834,2,1993-10-12
106849,2,1990-11-08
106859,1,1994-02-20
106866,2,1995-11-07
106873,1,1994-01-27
106923,1,1989-10-01
106926,1,1988-10-15
106931,2,1984-09-12
106961,1,1998-03-19
106976,1,1998-08-19
106985,1,1987-11-28
106992,1,1996-10-28
106999,2,1993-05-10
107038,0,1970-01-01
107039,1,1994-08-30
107065,2,1992-06-12
107070,1,1997-08-12
107083,1,1980-01-01
107096,2,1993-11-04
107130,1,1994-05-20
107137,1,1990-08-24
107154,2,1995-06-21
107172,1,1993-06-02
107200,2,1995-12-22
107214,1,1980-08-14
107236,1,1990-03-16
107244,2,1994-11-18
107248,1,1990-12-20
107265,1,1996-12-17
107274,1,1990-12-19
107279,2,1982-04-04
107280,2,1989-02-23
107281,2,1990-03-05
107317,2,1987-11-12
107318,2,1992-06-12
107326,2,1988-10-15
107333,2,1990-08-25
107343,1,1993-03-20
107372,2,1993-10-20
107389,2,1987-06-07
107436,2,1993-07-07
107437,0,1970-01-01
107458,1,2005-08-30
107461,1,1977-10-20
107467,2,1997-09-29
107498,1,1996-08-25
107561,1,1992-07-13
107577,1,1996-12-14
107584,2,1985-05-23
107662,2,1997-07-20
107663,1,1992-12-20
107673,1,1995-03-25
107682,1,1996-11-26
107693,1,1996-02-18
107705,2,1989-10-25
107727,0,1970-01-01
107735,2,1992-09-01
107760,1,1990-04-22
107782,1,1990-09-27
107783,2,1992-01-09
107790,0,2000-01-01
107791,1,1980-01-01
107819,2,1995-08-10
107820,2,1993-05-12
107849,1,1935-01-01
107851,1,1988-12-02
107859,1,1987-12-09
107914,2,1998-07-23
107926,2,1995-11-23
107949,1,1988-08-30
108011,1,1990-03-01
108020,2,1992-01-15
108021,1,1995-07-17
108049,2,1996-07-18
108053,2,1993-10-21
108071,2,1993-04-30
108072,0,1970-01-01
108076,1,1992-10-15
108162,1,1996-02-23
108187,0,1970-01-01
108190,1,1997-01-01
108198,1,1995-04-10
108202,1,1995-07-29
108214,1,1996-10-21
108232,1,1978-11-26
108246,2,1993-01-20
108261,1,1990-02-10
108262,1,1984-09-01
108269,1,1992-10-07
108283,2,1982-10-07
108303,1,1985-01-02
108313,1,1994-03-24
108351,1,1995-05-18
108362,1,1988-05-14
108383,1,1994-05-20
108444,2,1990-08-21
108452,1,1992-10-05
108462,2,1997-06-08
108523,1,1992-10-22
108540,1,1991-11-11
108577,2,1993-06-18
108588,2,1994-08-17
108592,2,1993-09-20
108595,1,1997-11-08
108622,1,1988-04-24
108642,1,1989-01-01
108654,1,1994-02-08
108668,0,1970-01-01
108672,1,1986-05-23
108698,1,1998-09-10
108723,2,1991-10-10
108730,1,1989-12-06
108744,2,1991-08-25
108746,2,1993-04-23
108768,2,1993-03-19
108775,2,1993-05-12
108790,1,1995-07-22
108810,2,1979-10-19
108823,1,1995-09-10
108835,1,1995-08-19
108840,1,1997-04-03
108842,2,1991-01-26
108845,1,1976-09-07
108887,1,1970-12-15
108913,1,1977-12-22
108924,1,1991-01-01
108925,0,1970-01-01
108940,1,1989-07-18
108942,1,1987-08-09
108948,1,1992-03-07
108949,1,1993-12-24
108955,1,1996-03-04
108958,0,1970-01-01
108988,2,1991-10-21
108999,2,1983-12-02
109003,2,1993-10-10
109008,1,1990-07-28
109023,1,1989-08-12
109055,2,1995-09-29
109081,2,1992-08-01
109087,2,1991-08-27
109091,1,1980-01-01
109119,1,1992-06-04
109158,1,1990-12-25
109209,2,1992-11-16
109213,2,1992-04-17
109246,2,1997-03-22
109274,2,1996-02-04
109288,2,1987-09-18
109294,2,1973-08-08
109298,2,1993-12-25
109301,1,1991-01-01
109344,1,1984-08-11
109346,2,1990-07-27
109356,1,1994-04-17
109417,1,1994-01-21
109419,1,1993-11-01
109430,1,1989-11-04
109439,0,1970-01-01
109457,1,1995-08-28
109460,2,1990-08-31
109465,1,1992-06-18
109497,2,1996-04-26
109499,2,1995-06-06
109529,2,1997-05-19
109546,2,1997-06-30
109558,2,1993-10-10
109574,2,1990-01-22
109579,1,1990-10-24
109581,2,1994-10-24
109620,2,1994-07-23
109621,2,1995-11-11
109637,1,1991-10-28
109649,0,1996-07-17
109666,2,1993-10-09
109677,0,1987-05-02
109712,2,1984-07-28
109713,2,1992-05-14
109721,1,2004-06-30
109738,1,1993-03-16
109741,1,1988-04-01
109747,1,1987-02-28
109819,2,1990-09-17
109832,1,1992-03-07
109840,1,1996-07-01
109846,1,1987-06-13
109879,2,1981-12-30
109901,2,1995-03-23
109908,2,1993-10-15
109938,2,1993-09-23
109940,1,1990-06-15
109963,2,1994-11-14
109988,1,1993-11-19
110013,0,1970-01-01
110018,2,1990-10-28
110082,1,1993-09-06
110101,1,1992-12-28
110143,1,1996-12-10
110147,2,2001-12-29
110153,2,1990-02-23
110219,1,1980-01-01
110220,2,1996-02-29
110224,1,1991-07-09
110244,2,1990-12-26
110245,2,1997-10-28
110258,2,1994-09-27
110264,2,1988-08-07
110271,1,1987-01-16
110285,2,1990-07-07
110286,2,1994-11-23
110288,1,1996-08-27
110309,2,1993-11-30
110323,2,1994-12-12
110325,1,1919-05-31
110346,1,1985-05-16
110369,1,1991-08-18
110375,2,1992-12-20
110376,2,1994-09-07
110380,1,1994-04-15
110396,2,1988-05-08
110417,1,1990-08-18
110425,1,1990-01-01
110430,1,1993-01-26
110466,1,1995-07-02
110477,1,1995-03-25
110483,1,1996-02-05
110494,2,1987-10-16
110522,2,1980-01-01
110544,2,1989-11-13
110548,0,1970-01-01
110586,2,1988-04-05
110590,1,1992-01-21
110610,2,1982-01-08
110627,2,1988-01-24
110652,1,1999-06-04
110661,1,1992-03-20
110676,2,1994-02-18
110683,2,1993-08-02
110688,1,1994-07-13
110735,0,1970-01-01
110740,2,1991-06-07
110750,1,1995-02-28
110762,2,1984-02-02
110771,2,1995-02-26
110807,1,1992-01-18
110820,1,1997-06-19
110822,2,1989-10-03
110830,1,1993-07-15
110875,2,1990-09-28
110886,1,1992-06-30
110894,2,1999-10-06
110902,1,1990-01-01
110960,1,1993-05-09
110974,2,1995-06-13
111011,2,1997-05-23
111019,2,1992-03-19
111023,1,1994-10-11
111027,2,1990-11-25
111030,0,1970-01-01
111042,1,1987-05-05
111044,1,1993-03-06
111052,2,1990-04-12
111067,2,1988-07-17
111069,1,1995-06-22
111093,2,1993-09-18
111096,1,1986-04-01
111108,2,1994-02-09
111133,1,1984-04-20
111135,1,1995-11-13
111139,2,1989-07-18
111141,2,1988-06-12
111143,2,1998-04-27
111145,1,1970-01-01
111179,2,1992-01-17
111181,1,1980-01-01
111182,2,1993-06-21
111185,1,1993-03-02
111209,0,1995-09-04
111210,1,1984-11-01
111211,2,1995-12-24
111216,1,1970-01-01
111237,1,1994-12-16
111244,1,1980-01-01
111257,2,1996-02-11
111260,2,1994-02-09
111263,2,1978-01-01
111268,2,1985-01-08
111293,2,1995-07-11
111298,1,1989-12-28
111303,2,1991-09-02
111307,1,1990-08-09
111309,1,1996-01-14
111311,2,1982-06-29
111320,2,1996-12-29
111391,2,1998-09-02
111396,1,1987-07-10
111398,1,1996-01-27
111407,2,1993-11-03
111414,2,1990-01-01
111446,1,1987-12-01
111457,2,1995-12-09
111459,2,1988-11-22
111469,1,1995-04-06
111470,2,1991-09-28
111472,2,1992-10-17
111488,2,1995-11-22
111494,2,1990-08-18
111498,1,1992-09-20
111502,1,1935-10-25
111545,1,1997-12-01
111564,1,1992-10-21
111582,1,1992-07-19
111585,1,1996-09-02
111586,2,1992-10-01
111609,2,1991-09-10
111612,2,1991-07-21
111621,1,1986-08-03
111628,1,1996-01-01
111630,1,1993-02-27
111656,2,1994-08-13
111660,1,1993-09-08
111672,2,1986-09-30
111688,2,1993-12-20
111697,2,1990-06-24
111699,1,1991-10-27
111700,2,1993-11-14
111702,2,1984-09-26
111727,1,1995-03-08
111743,2,1992-12-01
111751,1,1996-06-27
111758,1,1993-07-29
111763,1,1985-11-20
111784,2,1995-09-26
111804,2,1999-03-03
111818,1,1990-01-09
111820,2,1988-11-30
111823,2,1991-07-25
111826,2,1996-09-03
111839,1,1996-08-16
111869,2,1993-08-11
111879,0,1970-01-01
111881,1,1993-08-23
111883,2,1999-05-23
111884,0,1970-01-01
111900,2,1992-05-13
111904,1,1980-01-01
111908,2,1988-05-30
111930,2,1990-12-06
111935,1,1989-01-08
111940,2,1991-10-01
